ad_id,page_name,political_value,paid_for_by,ad_text,observed_at,call_to_action,targetings
6214285283600,YES! Magazine,0.9999552,NA,"YES!’s The Black Lives Issue features Black journalists, historians, policymakers, researchers, and artists who imagine a world without anti-Black violence and White supremacy. Subscribe right now for just $15 and get The Black Lives Issue We are living through an extraordinary moment in human history. The global pandemic has made visible the interconnectedness between us all. And the growing movement for Black lives is inspiring people to fight for racial justice and equ… See More
YES!’s The Black Lives Issue features Black journalists, historians, policymakers, researchers, and artists who imagine a world without anti-Black violence and White supremacy. Subscribe right now for just $15 and get The Black Lives Issue 
We are living through an extraordinary moment in human history. The global pandemic has made visible the interconnectedness between us all. And the growing movement for Black lives is inspiring people to fight for racial justice and equ… See More
yesmagazine.secure.force.com
Try YES! for just $15
Try YES! for just $15
Limited time offer
Subscribe",2020-12-25T00:48:14Z,NA,"{'AGE_GENDER': [{'Age': '6-53', 'Gender': 'ANY'}], 'CUSTOM_AUDIENCES_LOOKALIKE': [{'CALookalike', 'YES Magazine'}], 'LOCATION': [{'Location', 'the United States'}]},2020-12-25,2021-01-05"
6214500186315,Jay Sekulow,0.99994755,NA,"Jay Sekulow is Chief Counsel of the ACLJ, a Supreme Court advocate, renowned expert on religious liberty, and a respected radio broadcaster.
Jay Sekulow is Chief Counsel of the ACLJ, a Supreme Court advocate, renowned expert on religious liberty, and a respected radio broadcaster.
Jay Sekulow
Jay Sekulow
Jay Sekulow is Chief Counsel of the American Center for Law and Justice (ACLJ), a Supreme Court advocate, renowned expert on religious liberty, and a respected radio broadcaster.
Like Page",2020-12-25T00:01:14Z,NA,"{'AGE_GENDER': [{'Age': '18-53', 'Gender': 'ANY'}], 'INTERESTS': [{'Interests': 'Republican Party (United States)'}], 'LOCATION': [{'Location', 'the United States'}]},2020-12-25,2021-02-28"
23846376306480756,BON V!V Spiked Seltzer,0.99994177,NA,"A great tasting, zero sugar spiked seltzer? There's nothing better. Try Bon V!V Spiked Seltzer today. #BONVIV
A great tasting, zero sugar spiked seltzer? There's nothing better. Try Bon V!V Spiked Seltzer today. #BONVIV
BONVIVSPIKEDSELTZER.COM
BON V!V Spiked Seltzer
BON V!V Spiked Seltzer
Learn More",2020-12-25T00:54:21Z,NA,"{'AGE_GENDER': [{'Age': '9-53', 'Gender': 'ANY'}], 'LOCATION': [{'Berkeley, California', 'Location'}, {'Location', 'Martinez, California'}, {'Mountain View, California', 'Location'}, {'Oakland, California', 'Location'}, {'San Jose, California', 'Location'}, {'Santa Rosa, California', 'Location'}]},2020-12-25,2020-12-25"
6215435813536,Doctors Without Borders/Médecins Sans Frontières (MSF),0.99993575,NA,"As the coronavirus continues to spread around the world, Doctors Without Borders is expanding projects to meet the rising demands for emergency health care. Our work ranges from training in infection prevention and control, to health education, to logistical support for health care facilities around the world. We’ve been working tirelessly to help slow the spread of COVID-19 for nearly a year, but our work is far from over. This is a global health crisis, and we need your sup… See More
As the coronavirus continues to spread around the world, Doctors Without Borders is expanding projects to meet the rising demands for emergency health care. Our work ranges from training in infection prevention and control, to health education, to logistical support for health care facilities around the world. We’ve been working tirelessly to help slow the spread of COVID-19 for nearly a year, but our work is far from over. This is a global health crisis, and we need your sup… See More
donate.doctorswithoutborders.org
An Ongoing Emergency—Donate Now
An Ongoing Emergency—Donate Now
Your donations help Doctors Without Borders respond quickly to medical humanitarian emergencies, provide disaster relief, and save lives. Please donate today.
Like
Comment",2020-12-25T10:28:56Z,NA,"{'AGE_GENDER': [{'Age': '13-53', 'Gender': 'ANY'}], 'CUSTOM_AUDIENCES_ENGAGEMENT_PAGE': [{'Doctors Without Borders/Médecins Sans Frontières (MSF)', 'CAEngagementPage'}], 'LOCALE': [{'Locale': ['English (UK)', 'English (US)']}], 'LOCATION': [{'Location', 'the United States'}]},2020-12-25,2020-12-25"
23846311349140072,Clear Seas,0.99992836,NA,"Let’s talk icebreakers : What is Canada’s icebreaking capacity, and why does it matter? As climate change continues to alter ice-impeded waters, find out why icebreakers are crucial for responsible shipping through all ice-covered waters of Canada.Take a look! 
Let’s talk icebreakers : What is Canada’s icebreaking capacity, and why does it matter? 
As climate change continues to alter ice-impeded waters, find out why icebreakers are crucial for responsible shipping through all ice-covered waters of Canada.
Take a look! 
clearseas.org
Melting sea ice makes Canada more, not less dependent on icebreakers | Clear Seas
Melting sea ice makes Canada more, not less dependent on icebreakers | Clear Seas
Icebreakers in Canadian waters: fleet capacity, roles, areas of operation and environmental impact.
Like
Comment",2020-12-25T17:20:03Z,NA,"{'AGE_GENDER': [{'Age': '8-53', 'Gender': 'ANY'}], 'INTERESTS': [{'Interests': 'Nature'}], 'LOCALE': [{'Locale': ['English (UK)', 'English (US)']}], 'LOCATION': [{'Canada', 'Location'}]},2020-12-25,2020-12-25"
6234585784401,PragerU,0.999918,NA,"Do you trust Google? Take our poll today!
Do you trust Google? Take our poll today!
FORM ON FACEBOOK
TAKE OUR POLL: Do you trust Google?
TAKE OUR POLL: Do you trust Google?
Sign Up",2020-12-25T23:12:49Z,NA,"{'AGE_GENDER': [{'Age': '28-53', 'Gender': 'ANY'}], 'CUSTOM_AUDIENCES_LOOKALIKE': [{'CALookalike', 'PragerU'}], 'LOCATION': [{'Location', 'the United States'}]},2020-12-25,2021-03-03"
6218608861702,National Park Foundation,0.99991727,NA,"Leave a legacy for future generations. Support our national parks, and our Board of Directors will double the size of your gift.Your contribution to protect and maintain our parks is a legacy to our children and our children’s children. They deserve the same park experience we enjoy. And your contribution will be doubled when you make it now!
Leave a legacy for future generations. Support our national parks, and our Board of Directors will double the size of your gift.
Your contribution to protect and maintain our parks is a legacy to our children and our children’s children. They deserve the same park experience we enjoy. And your contribution will be doubled when you make it now!
give.nationalparks.org
All Gifts Matched
All Gifts Matched
Not affiliated with Facebook
Donate Now
Like
Comment",2020-12-25T05:54:29Z,NA,"{'AGE_GENDER': [{'Age': '23-53', 'Gender': 'ANY'}], 'INTERESTS': [{'Interests': 'Travel'}], 'LOCATION': [{'Location', 'the United States'}]},2020-12-25,2020-12-25"
23846579900000456,Truthout,0.99991477,NA,"We're running out of time to reach our fundraising goal this month. Will you take a moment to chip in a few bucks?
We're running out of time to reach our fundraising goal this month. Will you take a moment to chip in a few bucks?
Make your year end giving count - support changemaking journalism
Fundraiser by Truthout
$498 raised of $5,000
17 people donated.
Donate
Like
Comment",2020-12-25T23:05:14Z,NA,"{'AGE_GENDER': [{'Age': '6-53', 'Gender': 'ANY'}], 'BCT': [{'BCT': 'Likely engagement with US political content (liberal)'}], 'INTERESTS': [{'Interests': 'Truthout'}], 'LOCATION': [{'Location', 'the United States'}]},2020-12-25,2020-12-25"
23846334800260772,Newsday,0.99990934,NA,"WATCH NOW: Our panel of doctors discuss the latest information on the COVID-19 vaccines and who will be vaccinated first based on age and underlying conditions.
WATCH NOW: Our panel of doctors discuss the latest information on the COVID-19 vaccines and who will be vaccinated first based on age and underlying conditions.
newsday.com
Who gets the COVID-19 vaccine first?
Who gets the COVID-19 vaccine first?
Watch More
Like
Comment",2020-12-25T20:34:34Z,NA,"{'AGE_GENDER': [{'Age': '6-53', 'Gender': 'ANY'}], 'CUSTOM_AUDIENCES_LOOKALIKE': [{'CALookalike', 'Newsday Consumer Marketing'}], 'LOCATION': [{'Location', 'North Bellmore, New York'}]},2020-12-25,2020-12-25"
23846150976520296,Hoover Institution,0.99989307,NA,"If you stand for policies promoting freedom, LIKE the Hoover Institution!
If you stand for policies promoting freedom, LIKE the Hoover Institution!
Hoover Institution
Hoover Institution
Founded in 1919, the Hoover Institution, within Stanford University, is a public policy research center promoting the principles of individual, economic, and political freedom.
Like Page",2020-12-25T21:43:29Z,NA,"{'AGE_GENDER': [{'Age': '6-53', 'Gender': 'ANY'}], 'CUSTOM_AUDIENCES_LOOKALIKE': [{'CALookalike', 'Stripes Agency'}], 'LOCATION': [{'Location', 'the United States'}]},2020-12-25,2020-12-25"
6225249390467,United States Holocaust Memorial Museum,0.999892,NA,"Time is running out in our urgent campaign to raise $1.45 million by December 31, and we need your help to reach our goal. Please make your 2020 tax-deductible gift to the United States Holocaust Memorial Museum today.
Time is running out in our urgent campaign to raise $1.45 million by December 31, and we need your help to reach our goal. Please make your 2020 tax-deductible gift to the United States Holocaust Memorial Museum today.
donate.ushmm.org
Time is running out: Donate now
Time is running out: Donate now
Not affiliated with Facebook
Donate Now
Like
Comment",2020-12-25T19:12:27Z,NA,"{'AGE_GENDER': [{'Age': '6-53', 'Gender': 'ANY'}], 'CUSTOM_AUDIENCES_LOOKALIKE': [{'CALookalike', 'United States Holocaust Memorial Museum'}], 'INTERESTS': [{'Interests': 'Education'}], 'LOCALE': [{'Locale': ['English (UK)', 'English (US)']}], 'LOCATION': [{'Location', 'the United States'}]},2020-12-25,2020-12-25"
6223170939361,Homegrown Stories,0.99988675,NA,"Homegrown Stories features stories about farm and ranch families cultivating good food, healthy land and rural vitality. Homegrown Stories is a project of the Western Organization of Resource Councils. Follow our stories at www.homegrownstories.org.
Homegrown Stories features stories about farm and ranch families cultivating good food, healthy land and rural vitality. Homegrown Stories is a project of the Western Organization of Resource Councils. Follow our stories at www.homegrownstories.org.
Homegrown Stories
Homegrown Stories
Homegrown Stories features stories about farm and ranch families cultivating good food, healthy land and rural vitality. Homegrown Stories is a project of the Western Organization of Resource Councils. Follow our stories at www.homegrownstories.org.
Like Page
Like
Comment",2020-12-25T16:47:57Z,NA,"{'AGE_GENDER': [{'Age': '13-53', 'Gender': 'ANY'}], 'INTERESTS': [{'Interests': 'Education'}], 'LOCATION': [{'Location', 'Oregon'}, {'Location', 'Washington'}]},2020-12-25,2020-12-25"
23846365626480248,Planned Parenthood Action,0.99988437,NA,"DEADLINE: December 31Your Gift: PendingDon’t wait: For a limited time, your gift to Planned Parenthood Action Fund will DOUBLE in impact, up to $500,000.
DEADLINE: December 31
Your Gift: Pending
Don’t wait: For a limited time, your gift to Planned Parenthood Action Fund will DOUBLE in impact, up to $500,000.
WEAREPLANNEDPARENTHOODACTION.ORG
DEADLINE: 12/31
DEADLINE: 12/31
Not affiliated with Facebook
Donate Now
Like
Comment",2020-12-25T20:10:41Z,NA,"{'AGE_GENDER': [{'Age': '6-53', 'Gender': 'ANY'}], 'INTERESTS': [{'Interests': 'Activism'}], 'LOCATION': [{'Location', 'the United States'}]},2020-12-25,2020-12-27"
23846109886290072,PNC,0.9998843,NA,"Operating as a good corporate steward of the environment is essential to supporting a high quality of life for our employees, customers and communities. We're proud to say we've achieved a 56% reduction in carbon emissions since 2009.
Operating as a good corporate steward of the environment is essential to supporting a high quality of life for our employees, customers and communities. We're proud to say we've achieved a 56% reduction in carbon emissions since 2009.
pnc.com
Our Commitment to the Environment
Our Commitment to the Environment
As a Main Street Bank, we organize our business around our customers and communities, recognize the importance of developing talent and are committed to creating value for our shareholders.
Learn More",2020-12-25T06:14:31Z,NA,"{'AGE_GENDER': [{'Age': '6-53', 'Gender': 'ANY'}], 'INTERESTS': [{'Interests': 'Volunteering'}, {'Interests': 'Sustainability'}, {'Interests': 'Global warming'}], 'LOCATION': [{'Cornelius, Oregon', 'Location'}, {'Location', 'Illinois'}, {'Location', 'Kentucky'}, {'Ohio', 'Location'}, {'Portland, Oregon', 'Location'}]},2020-12-25,2020-12-25"
6225249757467,United States Holocaust Memorial Museum,0.9998834,NA,"Time is running out in our urgent campaign to raise $1.45 million by December 31, and we need your help to reach our goal. Please make your 2020 tax-deductible gift to the United States Holocaust Memorial Museum today.
Time is running out in our urgent campaign to raise $1.45 million by December 31, and we need your help to reach our goal. Please make your 2020 tax-deductible gift to the United States Holocaust Memorial Museum today.
DONATE.USHMM.ORG
Time is running out: Donate now
Time is running out: Donate now
Not affiliated with Facebook
Donate Now",2020-12-25T03:54:10Z,NA,"{'AGE_GENDER': [{'Age': '6-53', 'Gender': 'ANY'}], 'CUSTOM_AUDIENCES_ENGAGEMENT_PAGE': [{'CAEngagementPage', 'United States Holocaust Memorial Museum'}], 'LOCALE': [{'Locale': ['English (UK)', 'English (US)']}], 'LOCATION': [{'Location', 'the United States'}]},2020-12-25,2020-12-25"
6236035653740,Innisfil Economic Development,0.99988186,NA,"When it comes to designing a transit system, a list of factors must be addressed, including cost and accessibly for all. It becomes even more difficult when you’re having to provide transportation for a sprawling population. This is where the town of Innisfil found itself when they began imagining an innovative transit system. It was then that the idea of ride-sharing was introduced. The New York Times caught wind of this and have highlighted the groundbreaking partnership … See More
When it comes to designing a transit system, a list of factors must be addressed, including cost and accessibly for all. It becomes even more difficult when you’re having to provide transportation for a sprawling population. 
This is where the town of Innisfil found itself when they began imagining an innovative transit system. It was then that the idea of ride-sharing was introduced. The New York Times caught wind of this and have highlighted the groundbreaking partnership … See More
nytimes.com
A Canadian Town Wanted a Transit System. It Hired Uber. (Published 2017)
A Canadian Town Wanted a Transit System. It Hired Uber. (Published 2017)
Innisfil, Ontario, inaugurated what Uber says is a first: a deal with a town to provide subsidized transportation.
Learn More
Like
Comment",2020-12-25T13:05:24Z,NA,"{'AGE_GENDER': [{'Age': '6-53', 'Gender': 'ANY'}], 'CUSTOM_AUDIENCES_LOOKALIKE': [{'CALookalike', 'Town of Innisfil'}], 'LOCATION': [{'Canada', 'Location'}]},2020-12-25,2020-12-25"
6219742764912,Historica Canada,0.9998728,NA,"Did you know that 41% of Canadians feel they know more about American history than Canadian? A donation to Historica Canada will help us share the stories of Canada through our free, bilingual resources like podcasts, videos, Heritage Minutes, and The Canadian Encyclopedia. With your help, we can help Canadians learn our history.
Did you know that 41% of Canadians feel they know more about American history than Canadian? A donation to Historica Canada will help us share the stories of Canada through our free, bilingual resources like podcasts, videos, Heritage Minutes, and The Canadian Encyclopedia. With your help, we can help Canadians learn our history.
historicacanada.ca
Give the gift of Canadian stories!
Give the gift of Canadian stories!
Not affiliated with Facebook
Donate Now
Like
Comment",2020-12-25T00:29:57Z,NA,"{'AGE_GENDER': [{'Age': '14-53', 'Gender': 'ANY'}], 'INTERESTS': [{'Interests': 'Canada'}], 'LOCATION': [{'Canada', 'Location'}]},2020-12-25,2020-12-25"
23846257716030276,NYU Tandon School of Engineering,0.9998722,NA,"As the concern of data privacy and the spread of misinformation increases across digital platforms, will Facebook monitor the enforcement of their current ad policy?
As the concern of data privacy and the spread of misinformation increases across digital platforms, will Facebook monitor the enforcement of their current ad policy?
wired.com
Facebook Is Going After Its Critics in the Name of Privacy
Facebook Is Going After Its Critics in the Name of Privacy
The company wants to shut down an academic study of political ad targeting, just as it prepares to reinstate targeted political ads.
Learn More",2020-12-25T19:15:10Z,NA,"{'AGE_GENDER': [{'Age': '11-53', 'Gender': 'ANY'}], 'INTERESTS': [{'Interests': 'Data'}], 'LOCATION': [{'Location', 'the United States'}], 'WORK_EMPLOYERS': [{'WorkEmployer': 8829726273}]},2020-12-25,2020-12-25"
6210991049633,American Military News,0.99986804,NA,"PUBLIC SURVEY: Let us know below! Do you think America's greatest threat is foreign, or domestic? Let your voice be heard.
PUBLIC SURVEY: Let us know below! Do you think America's greatest threat is foreign, or domestic? Let your voice be heard.",2020-12-25T21:54:38Z,NA,"{'AGE_GENDER': [{'Age': '6-53', 'Gender': 'ANY'}], 'INTERESTS': [{'Interests': 'Donald Trump'}], 'LOCALE': [{'Locale': ['English (US)']}], 'LOCATION': [{'Location', 'the United States'}]},2020-12-25,2020-12-25"
6212485923545,American Indian College Fund,0.999863,NA,"2020 hasn’t let up, and neither will we. Because Native college students are more resilient than anyone. During the pandemic we know that 81% of our students have been homeless or hungry—or both. But thanks to you, we’ve been able to help combat that and keep all of our students in school. When you give a gift before the end of the year, you help make sure that doesn’t change going forward.
2020 hasn’t let up, and neither will we. Because Native college students are more resilient than anyone. During the pandemic we know that 81% of our students have been homeless or hungry—or both. But thanks to you, we’ve been able to help combat that and keep all of our students in school. When you give a gift before the end of the year, you help make sure that doesn’t change going forward.
STANDWITHNATIVESTUDENTS.ORG
Support Native students.
Support Native students.
Not affiliated with Facebook
Donate Now
Like
Comment",2020-12-25T03:40:05Z,NA,"{'AGE_GENDER': [{'Age': '12-53', 'Gender': 'ANY'}], 'CUSTOM_AUDIENCES_LOOKALIKE': [{'CALookalike', 'Vladimir Jones'}], 'LOCATION': [{'Location', 'the United States'}]},2020-12-25,2020-12-30"
6212485971545,American Indian College Fund,0.999863,NA,"2020 hasn’t let up, and neither will we. Because Native college students are more resilient than anyone. During the pandemic we know that 81% of our students have been homeless or hungry—or both. But thanks to you, we’ve been able to help combat that and keep all of our students in school. When you give a gift before the end of the year, you help make sure that doesn’t change going forward.
2020 hasn’t let up, and neither will we. Because Native college students are more resilient than anyone. During the pandemic we know that 81% of our students have been homeless or hungry—or both. But thanks to you, we’ve been able to help combat that and keep all of our students in school. When you give a gift before the end of the year, you help make sure that doesn’t change going forward.
STANDWITHNATIVESTUDENTS.ORG
Support Native students.
Support Native students.
Not affiliated with Facebook
Donate Now
Like
Comment",2020-12-25T00:43:17Z,NA,"{'AGE_GENDER': [{'Age': '12-53', 'Gender': 'ANY'}], 'CUSTOM_AUDIENCES_LOOKALIKE': [{'CALookalike', 'Vladimir Jones'}], 'LOCATION': [{'Location', 'the United States'}]},2020-12-25,2020-12-25"
6212485953745,American Indian College Fund,0.9998521,NA,"2020 hasn’t let up, and neither will we. Because Native college students are more resilient than anyone. During the pandemic we know that 81% of our students have been homeless or hungry—or both. But thanks to you, we’ve been able to help combat that and keep all of our students in school. When you give a gift before the end of the year, you help make sure that doesn’t change going forward.
2020 hasn’t let up, and neither will we. Because Native college students are more resilient than anyone. During the pandemic we know that 81% of our students have been homeless or hungry—or both. But thanks to you, we’ve been able to help combat that and keep all of our students in school. When you give a gift before the end of the year, you help make sure that doesn’t change going forward.
STANDWITHNATIVESTUDENTS.ORG
Support Native students.
Support Native students.
Not affiliated with Facebook
Donate Now",2020-12-25T17:10:22Z,NA,"{'AGE_GENDER': [{'Age': '12-53', 'Gender': 'ANY'}], 'CUSTOM_AUDIENCES_LOOKALIKE': [{'CALookalike', 'Vladimir Jones'}], 'LOCATION': [{'Location', 'the United States'}]},2020-12-25,2020-12-28"
23846546720950360,Covenant House International,0.99985015,NA,"Coming out shouldn’t mean getting kicked out of your house. Send a message of hope to LGBTQ youth in our shelters who have been told they don’t belong. Sign our card.
Coming out shouldn’t mean getting kicked out of your house. Send a message of hope to LGBTQ youth in our shelters who have been told they don’t belong. Sign our card.
covenanthouse.org
Sign a Card Supporting LGBTQ Youth
Sign a Card Supporting LGBTQ Youth
Your kindness helps our kids heal from trauma and break the cycle of homelessness.
Learn More",2020-12-25T17:37:40Z,NA,"{'AGE_GENDER': [{'Age': '23-52', 'Gender': 'ANY'}], 'CUSTOM_AUDIENCES_LOOKALIKE': [{'Covenant House International', 'CALookalike'}], 'INTERESTS': [{'Interests': 'LGBT community'}], 'LOCATION': [{'Location', 'the United States'}]},2020-12-25,2021-03-17"
23846378980270752,Sara A. Carter,0.9998467,NA,"Calling all PATRIOTS!!! Show support for our great country by joining AMAC, the Association of Mature American Citizens.  https://amac.us/carterThere is no better time than RIGHT NOW to see what AMAC has to offer! https://amac.us/carterSearching for a Medicare plan that meets your needs? AMAC Senior Resources Network provides personalized Medicare guidance from licensed, certified professionals, plus the ability to choose what’s right for you!… See More
Calling all PATRIOTS!!! Show support for our great country by joining AMAC, the Association of Mature American Citizens.  https://amac.us/carter
There is no better time than RIGHT NOW to see what AMAC has to offer! https://amac.us/carter
Searching for a Medicare plan that meets your needs? AMAC Senior Resources Network provides personalized Medicare guidance from licensed, certified professionals, plus the ability to choose what’s right for you!… See More
AMAC.US/CARTER
Take a Stand! Join AMAC Today!
Take a Stand! Join AMAC Today!
AMAC, the Association of Mature American Citizens, is the CONSERVATIVE alternative to AARP.  We provide advocacy for 50+ and offer a number of member benefits to save you money and simplify your life.
Sign Up
Like
Comment",2020-12-25T21:28:30Z,NA,"{'AGE_GENDER': [{'Age': '36-53', 'Gender': 'ANY'}], 'CUSTOM_AUDIENCES_LOOKALIKE': [{'PMR Excel', 'CALookalike'}], 'LOCATION': [{'Location', 'the United States'}]},2020-12-25,2020-12-25"
6220733876685,Union of Concerned Scientists,0.99983644,NA,"The Union of Concerned Scientists is proud to honor each of our 2020 Science Defenders for their work for science and the public good.
The Union of Concerned Scientists is proud to honor each of our 2020 Science Defenders for their work for science and the public good.
ucsusa.org
Announcing the 2020 UCS Science Defenders
Announcing the 2020 UCS Science Defenders
Learn More
Like
Comment",2020-12-25T18:52:41Z,NA,"{'AGE_GENDER': [{'Age': '6-53', 'Gender': 'ANY'}], 'CUSTOM_AUDIENCES_LOOKALIKE': [{'Union of Concerned Scientists', 'CALookalike'}], 'LOCATION': [{'Location', 'the United States'}]},2020-12-25,2020-12-31"
23846109702610428,Switch4Good,0.999835,NA,"Over 40 million gallons of milk gets purchased and dumped every year, using your tax dollars. Let's stop bailing out the dairy industry. Add your name to stop the subsidies.
Over 40 million gallons of milk gets purchased and dumped every year, using your tax dollars. Let's stop bailing out the dairy industry. Add your name to stop the subsidies.
www.Switch4Good.org
What A Waste
What A Waste
Join us in calling for an end to dairy subsidies. Add your name to stop the waste.
Sign Up",2020-12-25T17:08:13Z,NA,"{'AGE_GENDER': [{'Age': '6-53', 'Gender': 'ANY'}], 'CUSTOM_AUDIENCES_LOOKALIKE': [{'CALookalike', 'Switch4Good'}], 'LOCATION': [{'Location', 'the United States'}]},2020-12-25,2021-01-27"
23846350895350256,Wild Mountain Thyme,0.9998346,NA,"“A total delight!” (Pete Hammond, Deadline) Emily Blunt, Jamie Dornan, Jon Hamm, and Christopher Walken star in WILD MOUNTAIN THYME. Watch it now On Demand.
“A total delight!” (Pete Hammond, Deadline) Emily Blunt, Jamie Dornan, Jon Hamm, and Christopher Walken star in WILD MOUNTAIN THYME. Watch it now On Demand.
WILDMOUNTAINTHYME.COM
Now In Theaters & On Demand
Now In Theaters & On Demand
Watch More",2020-12-25T18:09:45Z,NA,"{'AGE_GENDER': [{'Age': '13-53', 'Gender': 'FEMALE'}], 'INTERESTS': [{'Interests': 'Drama movies'}], 'LOCATION': [{'Location', 'the United States'}]},2020-12-25,2020-12-25"
6231652762756,But Really Podcast,0.9998315,NA,"Former Marines Don and Chuck discuss current events from the perspectives of San Antonio and Seattle.
Former Marines Don and Chuck discuss current events from the perspectives of San Antonio and Seattle.
But Really Podcast
Former Marines Don and Chuck discuss current events from the perspectives of San Antonio and Seattle.
Like Page
Like
Comment",2020-12-25T16:37:51Z,NA,"{'AGE_GENDER': [{'Age': '6-53', 'Gender': 'ANY'}], 'LOCATION': [{'Location', 'Washington'}]},2020-12-25,2020-12-29"
6219534236901,Greater Good Charities,0.9998289,NA,"The street in the middle of winter is no place for our nation’s veterans and their battle buddies. Many homeless shelters do not allow pets - forcing thousands of homeless veterans to choose between staying with their pets outdoors or abandon the only family they know to seek warmth.In response to this, Greater Good Charities is partnering with VA’s and other veteran support shelters distributing Good Packs to veterans and their pets while they wait for permanent housing. T… See More
The street in the middle of winter is no place for our nation’s veterans and their battle buddies. Many homeless shelters do not allow pets - forcing thousands of homeless veterans to choose between staying with their pets outdoors or abandon the only family they know to seek warmth.
In response to this, Greater Good Charities is partnering with VA’s and other veteran support shelters distributing Good Packs to veterans and their pets while they wait for permanent housing. T… See More
Give.GreaterGood.org
Will You Help Our Nation's Homeless Veterans And Their Pets?
Will You Help Our Nation's Homeless Veterans And Their Pets?
Not affiliated with Facebook
Donate Now
Like
Comment",2020-12-25T06:15:58Z,NA,"{'AGE_GENDER': [{'Age': '20-53', 'Gender': 'ANY'}], 'INTERESTS': [{'Interests': 'Animal welfare'}], 'LOCALE': [{'Locale': ['English (UK)', 'English (US)']}], 'LOCATION': [{'Location', 'the United States'}]},2020-12-25,2020-12-25"
6232573758850,SMA News Today,0.9998168,NA,"The COVID-19 pandemic is still ongoing, which means health officials are recommending that everyone wear a mask when they leave their home. For some of us, this is making it difficult to breathe and exacerbating other health issues. Has this been true for you? Do you dread having to wear a mask outside because you know it will make you feel worse? Have you talked to your doctor about it? We'd love to hear from you in our SMA forums.
The COVID-19 pandemic is still ongoing, which means health officials are recommending that everyone wear a mask when they leave their home. For some of us, this is making it difficult to breathe and exacerbating other health issues. Has this been true for you? Do you dread having to wear a mask outside because you know it will make you feel worse? Have you talked to your doctor about it? We'd love to hear from you in our SMA forums.
smanewstoday.com
Problems Breathing With a Face Mask
Problems Breathing With a Face Mask
Last week, I left my house for the first time to go to the hospital to get Spinraza. It was long overdue, and the extreme weakness I’ve been feeling has let me know it. Anyway, because it was the first time leaving my house, it was also the first time I’ve worn a face mask. Long story short, I.....
Like
Comment",2020-12-25T06:47:26Z,NA,"{'AGE_GENDER': [{'Age': '6-53', 'Gender': 'ANY'}], 'CUSTOM_AUDIENCES_LOOKALIKE': [{'CALookalike', 'BioNews Services'}], 'LOCATION': [{'Location', 'the United States'}]},2020-12-25,2021-02-06"
23846362928310276,American Bar Association,0.99981415,NA,"Join today to be a part of historical legislation like the First Step Act and the Fair Chance to Compete for Jobs Act.
Join today to be a part of historical legislation like the First Step Act and the Fair Chance to Compete for Jobs Act.
americanbar.org
Join the ABA Today
Join the ABA Today
Bring your voice to the fight
Learn More
Like
Comment",2020-12-25T05:13:04Z,NA,"{'AGE_GENDER': [{'Age': '13-53', 'Gender': 'ANY'}], 'CUSTOM_AUDIENCES_WEBSITE': [{'CAWebsite': 'Centro'}], 'LOCATION': [{'Location', 'the United States'}]},2020-12-25,2020-12-27"
6234585779201,PragerU,0.9998138,NA,"Do you trust the mainstream media?
Do you trust the mainstream media?
FORM ON FACEBOOK
TAKE OUR POLL: Do you trust the mainstream media?
TAKE OUR POLL: Do you trust the mainstream media?
Sign Up",2020-12-25T12:35:36Z,NA,"{'AGE_GENDER': [{'Age': '6-53', 'Gender': 'ANY'}], 'CUSTOM_AUDIENCES_LOOKALIKE': [{'CALookalike', 'PragerU'}], 'LOCATION': [{'Location', 'the United States'}]},2020-12-25,2021-01-13"
23846297161180208,The Light 103.9 The Triangle's #1 Station for Inspiration,0.9997975,NA,"There's no reason to go through the aftermath of sexual assault alone. There’s Help!  The North Carolina Coalition Against Sexual Assault is an inclusive, statewide alliance working to end sexual violence through education, advocacy, and legislation.Visit www.nccasa.org  #ad
There's no reason to go through the aftermath of sexual assault alone. There’s Help!  The North Carolina Coalition Against Sexual Assault is an inclusive, statewide alliance working to end sexual violence through education, advocacy, and legislation.
Visit www.nccasa.org  #ad
About this partnership
Like
Comment",2020-12-25T01:38:23Z,NA,"{'AGE_GENDER': [{'Age': '6-53', 'Gender': 'ANY'}], 'FRIENDS_OF_CONNECTION': [{'FriendOfConnection': {'PAGE': ""The Light 103.9 The Triangle's #1 Station for Inspiration""}}], 'LOCATION': [{'Raleigh, North Carolina', 'Location'}]},2020-12-25,2020-12-25"
6226843478423,Oxfam,0.99979675,NA,"Sorry to interrupt - but this is important.Right now, people living in crowded refugee camps are especially vulnerable to the pandemic - and are in urgent need of essentials like soap. During our matching challenge, $20 can buy double the soap - 200 bars! Change a life with your doubled tax-deductible donation to Oxfam.
Sorry to interrupt - but this is important.
Right now, people living in crowded refugee camps are especially vulnerable to the pandemic - and are in urgent need of essentials like soap. 
During our matching challenge, $20 can buy double the soap - 200 bars! Change a life with your doubled tax-deductible donation to Oxfam.
SECURE2.OXFAMAMERICA.ORG
Oxfam MATCHING CHALLENGE
Oxfam MATCHING CHALLENGE
Not affiliated with Facebook
Donate Now
Like
Comment",2020-12-25T21:53:57Z,NA,"{'AGE_GENDER': [{'Age': '18-53', 'Gender': 'ANY'}], 'CUSTOM_AUDIENCES_LOOKALIKE': [{'CALookalike', 'Oxfam'}], 'LOCATION': [{'Location', 'the United States'}]},2020-12-25,2020-12-25"
